Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDE1fQ._iOD6zb1_OXQF2eg9EUmtkG8gkuLZPQfnh7p3iGVne4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDE1fQ._iOD6zb1_OXQF2eg9EUmtkG8gkuLZPQfnh7p3iGVne4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NDE4fQ.YS8-fTQLIk7oxj3ZLvesG1DODGT1bIzuaXRsmCSjbE0&channel_id=123123 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //standup/start/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NDE4fQ.YS8-fTQLIk7oxj3ZLvesG1DODGT1bIzuaXRsmCSjbE0&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //standup/start/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDIwfQ.ni3_gd_jWFaPuCL-JlWr90texyE1-JfdAbIFuiCh3WE HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDIwfQ.ni3_gd_jWFaPuCL-JlWr90texyE1-JfdAbIFuiCh3WE HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDIwfQ.ni3_gd_jWFaPuCL-JlWr90texyE1-JfdAbIFuiCh3WE HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "DELETE //message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDIwfQ.ni3_gd_jWFaPuCL-JlWr90texyE1-JfdAbIFuiCh3WE HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDIyfQ.HjZVauOXc0P051pM9JEzW-Pnn2VTBOWFRb0yB5CMiBg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDIyfQ.HjZVauOXc0P051pM9JEzW-Pnn2VTBOWFRb0yB5CMiBg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDIyfQ.HjZVauOXc0P051pM9JEzW-Pnn2VTBOWFRb0yB5CMiBg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NDIzfQ.OJmCw5Agqllh0UwkIAry3lSM8tLBxQPkJB3qIvHkm-E HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "DELETE //message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDIyfQ.HjZVauOXc0P051pM9JEzW-Pnn2VTBOWFRb0yB5CMiBg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:13] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDIyfQ.HjZVauOXc0P051pM9JEzW-Pnn2VTBOWFRb0yB5CMiBg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDI0fQ.Nso53i6vtYsHK6vq_ysdSEA7Rdh3KK5D3X33i1RcBz0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "GET //users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDI2fQ.G1zED3YIZo0jror63Q5xLjUO3cclxIqSZrZPR_14uo4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "DELETE //message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "GET //users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDI2fQ.G1zED3YIZo0jror63Q5xLjUO3cclxIqSZrZPR_14uo4 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "DELETE //message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "GET //user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDI5fQ.mi-In_AYmVT_mJ3UhCWba7NHPcAFPvO6BNsouVLawGg&message_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "GET //users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDMxfQ.ri5bCXKv1w_oBoc3SUPCS_Leu4hqX5u0GeI-dZN13yY HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:14] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDMxfQ.ri5bCXKv1w_oBoc3SUPCS_Leu4hqX5u0GeI-dZN13yY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:15] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:15] "GET //users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDMxfQ.ri5bCXKv1w_oBoc3SUPCS_Leu4hqX5u0GeI-dZN13yY HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:15] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDMxfQ.ri5bCXKv1w_oBoc3SUPCS_Leu4hqX5u0GeI-dZN13yY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:15] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:15] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:15] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:15] "POST //auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:15] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:16] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:16] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:16] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:16] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:16] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:16] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
 <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid DM ID <Response 129 bytes [400 BAD REQUEST]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid message length <Response 138 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid message ID <Response 134 bytes [400 BAD REQUEST]>
response 403 Forbidden: You do not have access to edit the message <Response 154 bytes [403 FORBIDDEN]>
response 403 Forbidden: You do not have access to edit the message <Response 154 bytes [403 FORBIDDEN]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid message ID <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is already pinned <Response 141 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is already pinned <Response 141 bytes [400 BAD REQUEST]>
response 403 Forbidden: You do not have access to pin the message <Response 153 bytes [403 FORBIDDEN]>
response 403 Forbidden: You do not have access to pin the message <Response 153 bytes [403 FORBIDDEN]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid message ID <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid react <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: You have already reacted to this message <Response 156 bytes [400 BAD REQUEST]>
response 400 Bad Request: You have already reacted to this message <Response 156 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid message ID <Response 134 bytes [400 BAD REQUEST]>
response 403 Forbidden: You do not have access to remove the message <Response 156 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Not a member of the DM <Response 134 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid Dm Id, please check again <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is too long <Response 135 bytes [400 BAD REQUEST]>
response 400 Bad Request: Can't send messages to the past! <Response 153 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not a member of this channel <Response 148 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid Channel Id, please check again <Response 154 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is too long <Response 135 bytes [400 BAD REQUEST]>
response 400 Bad Request: Can't send messages to the past! <Response 153 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel <Response 131 bytes [400 BAD REQUEST]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid message length <Response 138 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid message length <Response 138 bytes [400 BAD REQUEST]>
response 403 Forbidden: You are not a member of the channel <Response 147 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid DM <Response 126 bytes [400 BAD REQUEST]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid message length <Response 138 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid message length <Response 138 bytes [400 BAD REQUEST]>
response 403 Forbidden: Not a member of the DM <Response 134 bytes [403 FORBIDDEN]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid channel and DM IDs <Response 142 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel and DM IDs <Response 142 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel and DM IDs <Response 142 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid message ID <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid message length <Response 138 bytes [400 BAD REQUEST]>
response 403 Forbidden: You are not a member of the channel <Response 147 bytes [403 FORBIDDEN]>
response 403 Forbidden: Not a member of the DM <Response 134 bytes [403 FORBIDDEN]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid message ID <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is not pinned <Response 137 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is not pinned <Response 137 bytes [400 BAD REQUEST]>
response 403 Forbidden: You do not have access to unpin the message <Response 155 bytes [403 FORBIDDEN]>
response 403 Forbidden: You do not have access to unpin the message <Response 155 bytes [403 FORBIDDEN]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid message ID <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid react <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: You have not reacted to this message <Response 152 bytes [400 BAD REQUEST]>
response 400 Bad Request: You have not reacted to this message <Response 152 bytes [400 BAD REQUEST]>
response 400 Bad Request: New name is too long <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel_id <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel_id <Response 134 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: No permission to rename owner <Response 141 bytes [403 FORBIDDEN]>
response 403 Forbidden: No permission to rename owner <Response 141 bytes [403 FORBIDDEN]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 403 Forbidden: token_check: Invalid token <Response 138 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid message length <Response 138 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid message length <Response 138 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not a member of this channel <Response 148 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid channel_id <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is too long <Response 135 bytes [400 BAD REQUEST]>
response 400 Bad Request: Stand up is not currently running <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel_id <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Time length shouldnt be negative <Response 148 bytes [400 BAD REQUEST]>
response 400 Bad Request: A standup is running <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel_id <Response 134 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: User is not a member of this channel <Response 148 bytes [403 FORBIDDEN]>
response 403 Forbidden: You are not a member of the channel <Response 147 bytes [403 FORBIDDEN]>
response 400 Bad Request: Unavailable image url <Response 137 bytes [400 BAD REQUEST]>
response 400 Bad Request: Out of dimensions of the image <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: Out of dimensions of the image <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: Out of dimensions of the image <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: Out of dimensions of the image <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: Out of dimensions of the image <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: Out of dimensions of the image <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: Out of dimensions of the image <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: Impossible crop image bounds <Response 144 bytes [400 BAD REQUEST]>
response 400 Bad Request: Out of dimensions of the image127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "GET //users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDM1fQ.DaYF_VQ460qDD0QDEor3jcHp9O0e2yFS0I4kAxpIfb8 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //auth/login/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "GET //users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJwZXJtaXNzaW9uc19pZCI6MSwic2Vzc2lvbl9pZCI6NDM1fQ.DaYF_VQ460qDD0QDEor3jcHp9O0e2yFS0I4kAxpIfb8 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NDM3fQ.e1g-XDfF7LEKUNp4-PC2YzopW0JjhzJBPu7LzDZwmYQ&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:21:17] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJwZXJtaXNzaW9uc19pZCI6Miwic2Vzc2lvbl9pZCI6NDQwfQ.s4pHiBSto1VR2smTvABwEqG_HVPUUbWRCmJL9Wk0UmE&u_id=2 HTTP/1.1" 200 -
